order_id,customer_id,customer_name,prod_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
1575,614,Sharlene Suarez,7,Desk,Home & Office,Debit,1,150,4/21/2021 0:16,China,Beijing,BuyOurStuff.com,1575,Y,
1576,145,Claresta Kelly,6,Chair,Home & Office,Pay-Pal,2,80,4/21/2021 5:40,Argentina,Buenos Aires,BuyOurStuff.com,1576,Y,
1577,437,Lorie Phelps,4,Desktop,Computer,Pay-Pal,2,750,4/21/2021 8:08,Japan,Tokyo,BuyOurStuff.com,1577,Y,
1578,184,Deedee Pitts,6,Chair,Home & Office,Crypto,2,80,4/21/2021 8:11,France,Paris,BuyOurStuff.com,1578,Y,
1579,642,Talya Freeman,1,Headphones,Accessories,Debit,3,150,4/21/2021 10:04,Colombia,Bogotá,BuyOurStuff.com,1579,Y,
1580,68,Barbara Hudson,8,Tablet,Mobile Device,Crypto,3,450,4/21/2021 10:07,Argentina,Buenos Aires,BuyOurStuff.com,1580,Y,
1581,460,Mara Little,9,Cell Phone,Mobile Device,Crypto,1,950,4/21/2021 14:59,Spain,Madrid,BuyOurStuff.com,1581,Y,
1582,505,Minne Barton,6,Chair,Home & Office,Pay-Pal,1,80,4/21/2021 21:31,Colombia,Bogotá,BuyOurStuff.com,1582,Y,
1583,596,Rozele Schneider,9,Cell Phone,Mobile Device,Crypto,3,950,4/21/2021 21:32,Brazil,Rio de Janeiro,BuyOurStuff.com,1583,Y,
1584,332,Jasmina Henry,7,Desk,Home & Office,Crypto,3,150,4/21/2021 23:25,Japan,Tokyo,BuyOurStuff.com,1584,Y,
1585,339,Jere Schroeder,4,Desktop,Computer,Credit,2,750,4/22/2021 2:43,United States,New York,BuyOurStuff.com,1585,Y,
1586,439,Lory Goodwin,3,Keyboard,Accessories,Credit,1,100,4/22/2021 3:28,Japan,Tokyo,BuyOurStuff.com,1586,Y,
1587,295,Gwyneth Gregory,4,Desktop,Computer,Credit,1,750,4/22/2021 4:00,China,Beijing,BuyOurStuff.com,1587,Y,
1588,307,Hettie Mathews,7,Desk,Home & Office,Credit,3,150,4/22/2021 5:29,Japan,Tokyo,BuyOurStuff.com,1588,Y,
1589,363,Justinn Gilbert,9,Cell Phone,Mobile Device,Credit,1,950,4/22/2021 6:07,United Kingdom,London,BuyOurStuff.com,1589,Y,
1590,621,Sherrie Beck,2,Mouse,Accessories,Pay-Pal,1,75,4/22/2021 9:03,Spain,Madrid,BuyOurStuff.com,1590,Y,
1591,483,Maud Robinson,3,Keyboard,Accessories,Credit,1,100,4/22/2021 12:03,Spain,Madrid,BuyOurStuff.com,1591,Y,
1592,135,Cherilyn Garrett,9,Cell Phone,Mobile Device,Credit,1,950,4/22/2021 13:50,South Korea,Seoul,BuyOurStuff.com,1592,Y,
1593,211,Dyann Murphy,9,Cell Phone,Mobile Device,Credit,1,950,4/22/2021 13:54,Colombia,Bogotá,BuyOurStuff.com,1593,Y,
1594,276,Gerrie Harper,5,Laptop,Computer,Crypto,1,1000,4/22/2021 15:12,Germany,Berlin,BuyOurStuff.com,1594,N,Insufficient funds
1595,414,Lelah Wiggins,7,Desk,Home & Office,Debit,3,150,4/22/2021 15:41,Argentina,Buenos Aires,BuyOurStuff.com,1595,Y,
1596,213,Ebonee Ingram,3,Keyboard,Accessories,Pay-Pal,1,100,4/22/2021 15:54,Mexico,Mexico City,BuyOurStuff.com,1596,Y,
1597,169,Dagmar Ferguson,8,Tablet,Mobile Device,Pay-Pal,2,450,4/22/2021 19:52,China,Beijing,BuyOurStuff.com,1597,Y,
1598,91,Bobbi Collins,5,Laptop,Computer,Credit,3,1000,4/23/2021 2:32,Spain,Madrid,BuyOurStuff.com,1598,Y,
1599,495,Meriel Horton,6,Chair,Home & Office,Credit,3,80,4/23/2021 3:27,France,Paris,BuyOurStuff.com,1599,Y,
1600,518,Nananne Park,8,Tablet,Mobile Device,Debit,3,450,4/23/2021 5:46,United Kingdom,London,BuyOurStuff.com,1600,Y,
1601,373,Karolina Mendoza,9,Cell Phone,Mobile Device,Pay-Pal,2,950,4/23/2021 6:36,South Korea,Seoul,BuyOurStuff.com,1601,Y,
1602,666,Trudie Burnett,8,Tablet,Mobile Device,Debit,1,450,4/23/2021 8:13,Germany,Berlin,BuyOurStuff.com,1602,Y,
1603,697,Zaria Gordon,2,Mouse,Accessories,Pay-Pal,2,75,4/23/2021 8:45,Peru,Lima,BuyOurStuff.com,1603,Y,
1604,616,Shaylyn Tate,2,Mouse,Accessories,Crypto,3,75,4/23/2021 9:10,Brazil,Rio de Janeiro,BuyOurStuff.com,1604,Y,
1605,70,Basia Person,2,Mouse,Accessories,Debit,1,75,4/23/2021 9:10,India,Delhi,BuyOurStuff.com,1605,Y,
1606,18,Alex Hopkins,8,Tablet,Mobile Device,Debit,3,450,4/23/2021 10:18,Thailand,Bangkok,BuyOurStuff.com,1606,Y,
1607,415,Lenna Glenn,2,Mouse,Accessories,Credit,1,75,4/23/2021 13:27,Brazil,Rio de Janeiro,BuyOurStuff.com,1607,Y,
1608,149,Clementine Morrow,4,Desktop,Computer,Pay-Pal,2,750,4/23/2021 15:09,South Korea,Seoul,BuyOurStuff.com,1608,Y,
1609,155,Consuela Serrano,9,Cell Phone,Mobile Device,Credit,3,950,4/23/2021 18:01,Thailand,Bangkok,BuyOurStuff.com,1609,Y,
1610,448,Lynnea Morris,3,Keyboard,Accessories,Crypto,2,100,4/23/2021 19:58,United States,New York,BuyOurStuff.com,1610,Y,
1611,526,Nerta Rhodes,2,Mouse,Accessories,Debit,2,75,4/23/2021 21:17,India,Delhi,BuyOurStuff.com,1611,Y,
1612,593,Roslyn Richardson,8,Tablet,Mobile Device,Pay-Pal,1,450,4/23/2021 23:02,France,Paris,BuyOurStuff.com,1612,Y,
1613,411,Leanna Burns,1,Headphones,Accessories,Credit,2,150,4/24/2021 0:35,Peru,Lima,BuyOurStuff.com,1613,Y,
1614,208,Drucie Zimmerman,6,Chair,Home & Office,Crypto,3,80,4/24/2021 2:25,Mexico,Mexico City,BuyOurStuff.com,1614,Y,
1615,253,Feliza Dawson,3,Keyboard,Accessories,Pay-Pal,1,100,4/24/2021 5:02,France,Paris,BuyOurStuff.com,1615,Y,
1616,123,Cathyleen Long,6,Chair,Home & Office,Credit,2,80,4/24/2021 5:17,United States,New York,BuyOurStuff.com,1616,Y,
1617,245,Evita Cervantes,2,Mouse,Accessories,Pay-Pal,3,75,4/24/2021 13:53,Mexico,Mexico City,BuyOurStuff.com,1617,Y,
1618,242,Eugine Fischer,5,Laptop,Computer,Debit,2,1000,4/24/2021 15:24,South Korea,Seoul,BuyOurStuff.com,1618,Y,
1619,89,Blinni Dalton,1,Headphones,Accessories,Pay-Pal,1,150,4/24/2021 17:02,Spain,Madrid,BuyOurStuff.com,1619,Y,
1620,24,Allis Copeland,4,Desktop,Computer,Crypto,2,750,4/24/2021 17:13,Japan,Tokyo,BuyOurStuff.com,1620,Y,
1621,227,Elvira Heath,4,Desktop,Computer,Credit,1,750,4/24/2021 18:09,Brazil,Rio de Janeiro,BuyOurStuff.com,1621,Y,
1622,469,Mariele Conner,1,Headphones,Accessories,Pay-Pal,1,150,4/24/2021 20:08,China,Beijing,BuyOurStuff.com,1622,Y,
1623,418,Lesly Hunter,2,Mouse,Accessories,Debit,1,75,4/24/2021 20:17,United Kingdom,London,BuyOurStuff.com,1623,Y,
1624,403,Lanae Henderson,6,Chair,Home & Office,Credit,2,80,4/24/2021 21:52,China,Beijing,BuyOurStuff.com,1624,N,Insufficient funds
1625,529,Nickie Weber,8,Tablet,Mobile Device,Pay-Pal,1,450,4/24/2021 22:32,Argentina,Buenos Aires,BuyOurStuff.com,1625,Y,
1626,592,Rosene Mccarthy,1,Headphones,Accessories,Crypto,1,150,4/25/2021 3:40,India,Delhi,BuyOurStuff.com,1626,Y,
1627,53,Ariela Benitez,9,Cell Phone,Mobile Device,Pay-Pal,2,950,4/25/2021 6:52,South Korea,Seoul,BuyOurStuff.com,1627,Y,
1628,134,Chere Griffith,1,Headphones,Accessories,Debit,3,150,4/25/2021 8:18,India,Delhi,BuyOurStuff.com,1628,Y,
1629,284,Glenda Brewer,7,Desk,Home & Office,Crypto,2,150,4/25/2021 8:55,Argentina,Buenos Aires,BuyOurStuff.com,1629,Y,
1630,105,Camile Cross,5,Laptop,Computer,Pay-Pal,2,1000,4/25/2021 10:17,Brazil,Rio de Janeiro,BuyOurStuff.com,1630,Y,
1631,451,Madeleine Thornton,3,Keyboard,Accessories,Credit,3,100,4/25/2021 12:19,India,Delhi,BuyOurStuff.com,1631,Y,
1632,470,Marika Escobar,3,Keyboard,Accessories,Debit,2,100,4/25/2021 12:42,United States,New York,BuyOurStuff.com,1632,Y,
1633,405,Larine Yoder,7,Desk,Home & Office,Pay-Pal,1,150,4/25/2021 20:49,Spain,Madrid,BuyOurStuff.com,1633,Y,
1634,455,Mahalia Carey,6,Chair,Home & Office,Credit,3,80,4/25/2021 21:37,South Korea,Seoul,BuyOurStuff.com,1634,Y,
1635,665,Trixi Pearson,4,Desktop,Computer,Pay-Pal,2,750,4/25/2021 21:58,France,Paris,BuyOurStuff.com,1635,Y,
1636,271,Genevra Adkins,4,Desktop,Computer,Credit,1,750,4/25/2021 22:45,United States,New York,BuyOurStuff.com,1636,Y,
1637,493,Melodie Bradley,4,Desktop,Computer,Pay-Pal,1,750,4/26/2021 0:09,China,Beijing,BuyOurStuff.com,1637,Y,
1638,58,Asia Fleming,5,Laptop,Computer,Debit,2,1000,4/26/2021 2:33,Thailand,Bangkok,BuyOurStuff.com,1638,Y,
1639,269,Gavrielle Warren,7,Desk,Home & Office,Pay-Pal,3,150,4/26/2021 3:46,Spain,Madrid,BuyOurStuff.com,1639,Y,
1640,294,Gwenneth Jimenez,6,Chair,Home & Office,Debit,3,80,4/26/2021 4:52,South Korea,Seoul,BuyOurStuff.com,1640,Y,
1641,699,Zondra Wang,4,Desktop,Computer,Credit,2,750,4/26/2021 5:30,United Kingdom,London,BuyOurStuff.com,1641,Y,
1642,53,Ariela Benitez,5,Laptop,Computer,Pay-Pal,2,1000,4/26/2021 5:35,South Korea,Seoul,BuyOurStuff.com,1642,Y,
1643,176,Dari Velez,5,Laptop,Computer,Crypto,3,1000,4/26/2021 5:38,Mexico,Mexico City,BuyOurStuff.com,1643,Y,
1644,110,Caritta Hess,5,Laptop,Computer,Debit,2,1000,4/26/2021 11:29,France,Paris,BuyOurStuff.com,1644,Y,
1645,338,Jennica Hardy,6,Chair,Home & Office,Debit,1,80,4/26/2021 11:41,Germany,Berlin,BuyOurStuff.com,1645,Y,
1646,89,Blinni Dalton,8,Tablet,Mobile Device,Pay-Pal,3,450,4/26/2021 15:28,Spain,Madrid,BuyOurStuff.com,1646,Y,
1647,199,Donetta Ortega,7,Desk,Home & Office,Credit,1,150,4/26/2021 16:40,United States,New York,BuyOurStuff.com,1647,Y,
1648,237,Ernesta Rowe,8,Tablet,Mobile Device,Pay-Pal,2,450,4/26/2021 17:17,Japan,Tokyo,BuyOurStuff.com,1648,Y,
1649,698,Zia Hail,1,Headphones,Accessories,Debit,2,150,4/26/2021 17:58,Peru,Lima,BuyOurStuff.com,1649,Y,
1650,263,Fred Goodman,8,Tablet,Mobile Device,Credit,2,450,4/26/2021 18:15,South Korea,Seoul,BuyOurStuff.com,1650,Y,
1651,675,Vere Brooks,1,Headphones,Accessories,Credit,2,150,4/26/2021 20:47,United Kingdom,London,BuyOurStuff.com,1651,Y,
1652,580,Rivalee Watson,8,Tablet,Mobile Device,Crypto,1,450,4/26/2021 22:14,Mexico,Mexico City,BuyOurStuff.com,1652,Y,
1653,247,Fanchon Norton,3,Keyboard,Accessories,Credit,1,100,4/26/2021 22:16,Colombia,Bogotá,BuyOurStuff.com,1653,Y,
1654,586,Ronna Howard,3,Keyboard,Accessories,Debit,1,100,4/27/2021 1:54,Germany,Berlin,BuyOurStuff.com,1654,Y,
1655,201,Doralynne Newman,8,Tablet,Mobile Device,Pay-Pal,3,450,4/27/2021 2:08,China,Beijing,BuyOurStuff.com,1655,Y,
1656,539,Ofilia Ochoa,4,Desktop,Computer,Credit,1,750,4/27/2021 2:54,Thailand,Bangkok,BuyOurStuff.com,1656,Y,
1657,470,Marika Escobar,8,Tablet,Mobile Device,Debit,2,450,4/27/2021 4:26,United States,New York,BuyOurStuff.com,1657,Y,
1658,557,Phedra Yang,3,Keyboard,Accessories,Pay-Pal,1,100,4/27/2021 4:34,Colombia,Bogotá,BuyOurStuff.com,1658,Y,
1659,260,Flory Choi,1,Headphones,Accessories,Crypto,3,150,4/27/2021 4:53,Brazil,Rio de Janeiro,BuyOurStuff.com,1659,Y,
1660,567,Randa Gross,3,Keyboard,Accessories,Credit,1,100,4/27/2021 6:26,Germany,Berlin,BuyOurStuff.com,1660,Y,
1661,149,Clementine Morrow,4,Desktop,Computer,Pay-Pal,2,750,4/27/2021 6:37,South Korea,Seoul,BuyOurStuff.com,1661,Y,
1662,638,Suzette Ortiz,1,Headphones,Accessories,Debit,3,150,4/27/2021 9:49,United Kingdom,London,BuyOurStuff.com,1662,Y,
1663,215,Edith Franco,5,Laptop,Computer,Credit,1,1000,4/27/2021 9:56,Colombia,Bogotá,BuyOurStuff.com,1663,Y,
1664,668,Ulrike Castaneda,9,Cell Phone,Mobile Device,Crypto,3,950,4/27/2021 10:45,Japan,Tokyo,BuyOurStuff.com,1664,Y,
1665,251,Fayre Perry,3,Keyboard,Accessories,Credit,2,100,4/27/2021 10:49,France,Paris,BuyOurStuff.com,1665,Y,
1666,626,Sindee Baldwin,7,Desk,Home & Office,Debit,2,150,4/27/2021 10:51,Argentina,Buenos Aires,BuyOurStuff.com,1666,Y,
1667,239,Estell Grimes,2,Mouse,Accessories,Credit,2,75,4/27/2021 10:54,Germany,Berlin,BuyOurStuff.com,1667,Y,
1668,282,Gisela Carrillo,6,Chair,Home & Office,Debit,1,80,4/27/2021 13:11,Mexico,Mexico City,BuyOurStuff.com,1668,Y,
1669,476,Marnia Melendez,3,Keyboard,Accessories,Crypto,1,100,4/27/2021 15:43,Argentina,Buenos Aires,BuyOurStuff.com,1669,Y,
1670,545,Orsola Golden,5,Laptop,Computer,Pay-Pal,2,1000,4/27/2021 19:23,France,Paris,BuyOurStuff.com,1670,Y,
1671,11,Agnese Fletcher,4,Desktop,Computer,Credit,2,750,4/27/2021 19:52,Thailand,Bangkok,BuyOurStuff.com,1671,Y,
1672,448,Lynnea Morris,9,Cell Phone,Mobile Device,Crypto,3,950,4/27/2021 21:28,United States,New York,BuyOurStuff.com,1672,Y,
1673,244,Eve Arellano,4,Desktop,Computer,Crypto,2,750,4/27/2021 22:38,Japan,Tokyo,BuyOurStuff.com,1673,Y,
1674,133,Chastity Sullivan,6,Chair,Home & Office,Pay-Pal,3,80,4/28/2021 2:17,United Kingdom,London,BuyOurStuff.com,1674,Y,
1675,41,Annabela Cohen,1,Headphones,Accessories,Pay-Pal,1,150,4/28/2021 4:13,Argentina,Buenos Aires,BuyOurStuff.com,1675,Y,
1676,527,Nessie Chandler,3,Keyboard,Accessories,Credit,2,100,4/28/2021 11:47,Germany,Berlin,BuyOurStuff.com,1676,Y,
1677,34,Anallese Caldwell,3,Keyboard,Accessories,Debit,1,100,4/28/2021 12:37,United States,New York,BuyOurStuff.com,1677,Y,
1678,553,Penelopa Spencer,5,Laptop,Computer,Pay-Pal,3,1000,4/28/2021 15:19,Spain,Madrid,BuyOurStuff.com,1678,Y,
1679,216,Edyth Austin,1,Headphones,Accessories,Crypto,3,150,4/28/2021 19:05,China,Beijing,BuyOurStuff.com,1679,Y,
1680,690,Winifred Hughes,5,Laptop,Computer,Debit,2,1000,4/28/2021 19:15,Germany,Berlin,BuyOurStuff.com,1680,Y,
1681,448,Lynnea Morris,4,Desktop,Computer,Crypto,2,750,4/28/2021 22:05,United States,New York,BuyOurStuff.com,1681,Y,
1682,39,Angelique Newton,8,Tablet,Mobile Device,Credit,2,450,4/29/2021 0:15,Spain,Madrid,BuyOurStuff.com,1682,Y,
1683,688,Willetta Salazar,9,Cell Phone,Mobile Device,Crypto,3,950,4/29/2021 8:43,Argentina,Buenos Aires,BuyOurStuff.com,1683,Y,
1684,696,Yvonne Meza,2,Mouse,Accessories,Crypto,3,75,4/29/2021 10:15,China,Beijing,BuyOurStuff.com,1684,Y,
1685,567,Randa Gross,4,Desktop,Computer,Credit,3,750,4/29/2021 11:12,Germany,Berlin,BuyOurStuff.com,1685,Y,
1686,296,Halette Mcdonald,4,Desktop,Computer,Crypto,3,750,4/29/2021 13:16,Argentina,Buenos Aires,BuyOurStuff.com,1686,Y,
1687,489,Melanie Reeves,1,Headphones,Accessories,Pay-Pal,2,150,4/29/2021 14:58,Argentina,Buenos Aires,BuyOurStuff.com,1687,Y,
1688,152,Collen Roman,7,Desk,Home & Office,Crypto,1,150,4/29/2021 16:41,Spain,Madrid,BuyOurStuff.com,1688,Y,
1689,337,Jenilee Townsend,7,Desk,Home & Office,Pay-Pal,2,150,4/29/2021 16:41,Spain,Madrid,BuyOurStuff.com,1689,N,Incorrect Payment Information
1690,526,Nerta Rhodes,7,Desk,Home & Office,Debit,1,150,4/29/2021 17:51,India,Delhi,BuyOurStuff.com,1690,Y,
1691,467,Mariann Lloyd,7,Desk,Home & Office,Credit,3,150,4/29/2021 18:01,United Kingdom,London,BuyOurStuff.com,1691,Y,
1692,254,Fernande Mckinney,6,Chair,Home & Office,Debit,2,80,4/29/2021 21:31,Brazil,Rio de Janeiro,BuyOurStuff.com,1692,Y,
1693,194,Diena Zavala,9,Cell Phone,Mobile Device,Debit,1,950,4/29/2021 22:40,Peru,Lima,BuyOurStuff.com,1693,Y,
1694,538,Odessa Kim,3,Keyboard,Accessories,Debit,3,100,4/29/2021 23:03,Brazil,Rio de Janeiro,BuyOurStuff.com,1694,Y,
1695,183,Dede Simmons,9,Cell Phone,Mobile Device,Credit,2,950,4/30/2021 0:53,Argentina,Buenos Aires,BuyOurStuff.com,1695,Y,
1696,477,Marsiella Wilcox,9,Cell Phone,Mobile Device,Pay-Pal,3,950,4/30/2021 7:36,Japan,Tokyo,BuyOurStuff.com,1696,Y,
1697,647,Tatiania Hawkins,4,Desktop,Computer,Credit,2,750,4/30/2021 7:54,India,Delhi,BuyOurStuff.com,1697,Y,
1698,379,Kathy Dennis,5,Laptop,Computer,Credit,3,1000,4/30/2021 8:13,Peru,Lima,BuyOurStuff.com,1698,Y,
1699,137,Chickie Charles,6,Chair,Home & Office,Pay-Pal,3,80,4/30/2021 9:35,South Korea,Seoul,BuyOurStuff.com,1699,Y,
1700,632,Steffane Decker,4,Desktop,Computer,Crypto,3,750,4/30/2021 14:12,United States,New York,BuyOurStuff.com,1700,Y,
1701,477,Marsiella Wilcox,8,Tablet,Mobile Device,Pay-Pal,1,450,4/30/2021 15:51,Japan,Tokyo,BuyOurStuff.com,1701,Y,
1702,13,Aili Vaughn,6,Chair,Home & Office,Pay-Pal,3,80,4/30/2021 18:19,Germany,Berlin,BuyOurStuff.com,1702,Y,
1703,491,Melisent Contreras,4,Desktop,Computer,Credit,1,750,4/30/2021 19:13,Thailand,Bangkok,BuyOurStuff.com,1703,Y,
1704,698,Zia Hail,7,Desk,Home & Office,Debit,3,150,4/30/2021 19:59,Peru,Lima,BuyOurStuff.com,1704,Y,
1705,529,Nickie Weber,7,Desk,Home & Office,Pay-Pal,3,150,4/30/2021 21:58,Argentina,Buenos Aires,BuyOurStuff.com,1705,Y,
1706,240,Ethel Rivas,5,Laptop,Computer,Crypto,1,1000,5/1/2021 0:04,United Kingdom,London,BuyOurStuff.com,1706,Y,
1707,170,Dale Smith,1,Headphones,Accessories,Debit,2,150,5/1/2021 3:01,Mexico,Mexico City,BuyOurStuff.com,1707,Y,
1708,440,Louella Johnson,3,Keyboard,Accessories,Crypto,1,100,5/1/2021 5:04,Spain,Madrid,BuyOurStuff.com,1708,Y,
1709,584,Rochette Obrien,1,Headphones,Accessories,Crypto,3,150,5/1/2021 6:53,Argentina,Buenos Aires,BuyOurStuff.com,1709,Y,
1710,258,Florencia Barrett,2,Mouse,Accessories,Debit,3,75,5/1/2021 7:21,Brazil,Rio de Janeiro,BuyOurStuff.com,1710,Y,
1711,62,Augustine Price,9,Cell Phone,Mobile Device,Debit,1,950,5/1/2021 9:12,United States,New York,BuyOurStuff.com,1711,Y,
1712,82,Betta Hartman,1,Headphones,Accessories,Debit,3,150,5/1/2021 16:04,Peru,Lima,BuyOurStuff.com,1712,N,Incorrect Payment Information
1713,49,Arabel Horn,5,Laptop,Computer,Pay-Pal,1,1000,5/1/2021 18:18,India,Delhi,BuyOurStuff.com,1713,Y,
1714,564,Quintina Taylor,6,Chair,Home & Office,Crypto,3,80,5/1/2021 19:34,Argentina,Buenos Aires,BuyOurStuff.com,1714,Y,
1715,572,Reeba Turner,8,Tablet,Mobile Device,Crypto,3,450,5/1/2021 20:18,Germany,Berlin,BuyOurStuff.com,1715,Y,
1716,33,Ana Cochran,5,Laptop,Computer,Pay-Pal,2,1000,5/1/2021 21:09,Brazil,Rio de Janeiro,BuyOurStuff.com,1716,Y,
1717,248,Fanny Tapia,2,Mouse,Accessories,Crypto,3,75,5/1/2021 21:53,Japan,Tokyo,BuyOurStuff.com,1717,Y,
1718,438,Lorne Warner,6,Chair,Home & Office,Debit,1,80,5/1/2021 21:59,South Korea,Seoul,BuyOurStuff.com,1718,Y,
1719,331,Janis Bennett,7,Desk,Home & Office,Credit,2,150,5/1/2021 23:16,United States,New York,BuyOurStuff.com,1719,Y,
1720,454,Magdalena Juarez,5,Laptop,Computer,Debit,2,1000,5/2/2021 6:23,Japan,Tokyo,BuyOurStuff.com,1720,Y,
1721,107,Candy Li,4,Desktop,Computer,Credit,2,750,5/2/2021 6:44,Germany,Berlin,BuyOurStuff.com,1721,Y,
1722,561,Pollyanna Padilla,1,Headphones,Accessories,Pay-Pal,3,150,5/2/2021 7:49,United States,New York,BuyOurStuff.com,1722,Y,
1723,469,Mariele Conner,9,Cell Phone,Mobile Device,Pay-Pal,3,950,5/2/2021 8:37,China,Beijing,BuyOurStuff.com,1723,Y,
1724,53,Ariela Benitez,7,Desk,Home & Office,Pay-Pal,2,150,5/2/2021 11:05,South Korea,Seoul,BuyOurStuff.com,1724,Y,
1725,391,Kimmy Hayes,3,Keyboard,Accessories,Credit,2,100,5/2/2021 11:08,India,Delhi,BuyOurStuff.com,1725,Y,
1726,190,Desirae Quinn,2,Mouse,Accessories,Debit,2,75,5/2/2021 13:40,Spain,Madrid,BuyOurStuff.com,1726,Y,
1727,502,Mildrid Singh,9,Cell Phone,Mobile Device,Debit,3,950,5/2/2021 15:31,Argentina,Buenos Aires,BuyOurStuff.com,1727,Y,
1728,659,Tobe Holmes,2,Mouse,Accessories,Credit,1,75,5/2/2021 16:48,Japan,Tokyo,BuyOurStuff.com,1728,Y,
1729,647,Tatiania Hawkins,9,Cell Phone,Mobile Device,Credit,2,950,5/2/2021 17:45,India,Delhi,BuyOurStuff.com,1729,Y,
1730,238,Esmeralda Beil,1,Headphones,Accessories,Debit,1,150,5/2/2021 21:51,France,Paris,BuyOurStuff.com,1730,Y,
1731,188,Demetris May,3,Keyboard,Accessories,Crypto,2,100,5/2/2021 23:30,Colombia,Bogotá,BuyOurStuff.com,1731,Y,
1732,598,Ruthe Wu,3,Keyboard,Accessories,Debit,1,100,5/3/2021 0:11,Japan,Tokyo,BuyOurStuff.com,1732,Y,
1733,337,Jenilee Townsend,9,Cell Phone,Mobile Device,Pay-Pal,3,950,5/3/2021 1:38,Spain,Madrid,BuyOurStuff.com,1733,Y,
1734,379,Kathy Dennis,1,Headphones,Accessories,Credit,2,150,5/3/2021 1:38,Peru,Lima,BuyOurStuff.com,1734,Y,
1735,514,Mureil Nelson,6,Chair,Home & Office,Debit,2,80,5/3/2021 4:30,Argentina,Buenos Aires,BuyOurStuff.com,1735,Y,
1736,121,Catharine Lambert,2,Mouse,Accessories,Pay-Pal,3,75,5/3/2021 5:31,India,Delhi,BuyOurStuff.com,1736,Y,
1737,401,Kylynn Lowe,5,Laptop,Computer,Pay-Pal,2,1000,5/3/2021 9:50,Peru,Lima,BuyOurStuff.com,1737,Y,
1738,103,Calla Dominguez,6,Chair,Home & Office,Credit,1,80,5/3/2021 14:15,Colombia,Bogotá,BuyOurStuff.com,1738,Y,
1739,43,Annecorinne Carpenter,9,Cell Phone,Mobile Device,Credit,2,950,5/3/2021 16:08,Spain,Madrid,BuyOurStuff.com,1739,Y,
1740,678,Viki Flynn,1,Headphones,Accessories,Debit,1,150,5/3/2021 16:49,Colombia,Bogotá,BuyOurStuff.com,1740,Y,
1741,450,Madalyn Barber,8,Tablet,Mobile Device,Debit,1,450,5/3/2021 17:29,United Kingdom,London,BuyOurStuff.com,1741,Y,
1742,496,Merle Hancock,4,Desktop,Computer,Crypto,2,750,5/3/2021 20:18,South Korea,Seoul,BuyOurStuff.com,1742,Y,
1743,377,Katharina Roberts,7,Desk,Home & Office,Pay-Pal,1,150,5/3/2021 20:26,Peru,Lima,BuyOurStuff.com,1743,Y,
1744,516,Myrtice Young,7,Desk,Home & Office,Crypto,2,150,5/3/2021 21:50,France,Paris,BuyOurStuff.com,1744,Y,
1745,178,Daryl Diaz,7,Desk,Home & Office,Debit,1,150,5/3/2021 23:54,United States,New York,BuyOurStuff.com,1745,Y,
1746,680,Violet Terry,5,Laptop,Computer,Crypto,3,1000,5/4/2021 2:09,Peru,Lima,BuyOurStuff.com,1746,N,Incorrect Payment Information
1747,392,Kirbee Salinas,9,Cell Phone,Mobile Device,Crypto,1,950,5/4/2021 2:18,Argentina,Buenos Aires,BuyOurStuff.com,1747,Y,
1748,193,Dianemarie Hale,8,Tablet,Mobile Device,Pay-Pal,1,450,5/4/2021 4:05,United States,New York,BuyOurStuff.com,1748,Y,
1749,51,Ardenia Barnett,9,Cell Phone,Mobile Device,Credit,2,950,5/4/2021 5:17,Thailand,Bangkok,BuyOurStuff.com,1749,Y,
1750,490,Melina Frank,3,Keyboard,Accessories,Debit,2,100,5/4/2021 5:40,Thailand,Bangkok,BuyOurStuff.com,1750,Y,
1751,231,Emma Lin,3,Keyboard,Accessories,Credit,3,100,5/4/2021 5:55,China,Beijing,BuyOurStuff.com,1751,Y,
1752,5,Adele Wilkinson,4,Desktop,Computer,Pay-Pal,3,750,5/4/2021 8:45,Thailand,Bangkok,BuyOurStuff.com,1752,Y,
1753,28,Alyda Marsh,3,Keyboard,Accessories,Crypto,1,100,5/4/2021 11:46,South Korea,Seoul,BuyOurStuff.com,1753,Y,
1754,228,Elyssa Cox,7,Desk,Home & Office,Crypto,1,150,5/4/2021 17:00,Peru,Lima,BuyOurStuff.com,1754,Y,
1755,605,Sarette Richard,3,Keyboard,Accessories,Pay-Pal,1,100,5/4/2021 21:34,United Kingdom,London,BuyOurStuff.com,1755,Y,
1756,391,Kimmy Hayes,1,Headphones,Accessories,Credit,3,150,5/4/2021 22:06,India,Delhi,BuyOurStuff.com,1756,N,Incorrect Payment Information
1757,1,Aaren Espinoza,5,Laptop,Computer,Pay-Pal,3,1000,5/4/2021 22:21,India,Delhi,BuyOurStuff.com,1757,Y,
1758,546,Ottilie Woods,7,Desk,Home & Office,Debit,2,150,5/4/2021 23:27,Argentina,Buenos Aires,BuyOurStuff.com,1758,Y,
1759,218,Elbertina Boyer,4,Desktop,Computer,Debit,2,750,5/5/2021 5:24,Peru,Lima,BuyOurStuff.com,1759,Y,
1760,660,Tomasina Christian,8,Tablet,Mobile Device,Crypto,3,450,5/5/2021 7:03,Japan,Tokyo,BuyOurStuff.com,1760,Y,
